fixture,team,player_id,name,position,minutes,rating,goals,assists,shots_total,shots_on,passes_total,accurate_passes,pass_accuracy_%,tackles,interceptions,fouls_committed,fouls_drawn,yellow_cards,red_cards,duels_won,duels_total
Chelsea vs Crystal Palace,Chelsea,47380,Marc Cucurella,D,90,7.3,,0,2.0,1.0,42,38.0,90.5,2.0,1.0,1.0,2.0,0,0,7.0,12.0
Chelsea vs Crystal Palace,Chelsea,5996,Enzo Fernández,M,79,6.9,,0,,,37,31.0,83.8,,,,,0,0,1.0,2.0
Chelsea vs Crystal Palace,Chelsea,116117,Moisés Caicedo,M,90,7.6,,0,,,67,63.0,94.0,5.0,3.0,,1.0,0,0,8.0,11.0
Chelsea vs Crystal Palace,Chelsea,1864,Pedro Neto,M,90,7.2,,0,,,31,30.0,96.8,1.0,1.0,,1.0,0,0,5.0,7.0
Chelsea vs Crystal Palace,Chelsea,152982,Cole Palmer,M,90,6.7,,0,1.0,,33,26.0,78.8,1.0,,1.0,,0,0,2.0,5.0
Chelsea vs Crystal Palace,Chelsea,286894,Jamie Gittens,M,54,6.6,,0,,,14,14.0,100.0,1.0,,2.0,,0,0,4.0,10.0
Chelsea vs Crystal Palace,Chelsea,10329,João Pedro,F,73,5.9,,0,1.0,,13,11.0,84.6,,,,1.0,0,0,3.0,9.0
Chelsea vs Crystal Palace,Chelsea,425733,Estêvão Willian,F,37,6.9,,0,1.0,,7,7.0,100.0,,,1.0,,1,0,2.0,7.0
Chelsea vs Crystal Palace,Chelsea,161948,Liam Delap,F,18,6.2,,0,1.0,1.0,4,3.0,75.0,,,,,0,0,,3.0
Chelsea vs Crystal Palace,Chelsea,161907,Malo Gusto,D,12,6.6,,0,1.0,,16,16.0,100.0,,,,,0,0,,1.0
Chelsea vs Crystal Palace,Chelsea,305834,Andrey Santos,M,12,6.3,,0,2.0,1.0,6,4.0,66.7,,,1.0,1.0,0,0,1.0,2.0
Chelsea vs Crystal Palace,Crystal Palace,19088,Dean Henderson,G,90,7.5,,0,,,28,20.0,71.4,,,,,0,0,,
Chelsea vs Crystal Palace,Crystal Palace,126949,Chris Richards,D,90,7.5,,0,1.0,,20,18.0,90.0,2.0,1.0,,,0,0,5.0,5.0
Chelsea vs Crystal Palace,Crystal Palace,20995,Maxence Lacroix,D,90,7.5,,0,,,22,20.0,90.9,3.0,2.0,2.0,,0,0,6.0,10.0
Chelsea vs Crystal Palace,Crystal Palace,67971,Marc Guéhi,D,90,7,,0,,,20,16.0,80.0,1.0,,1.0,,0,0,3.0,5.0
Chelsea vs Crystal Palace,Crystal Palace,13736,Daniel Muñoz,M,90,6.9,,0,1.0,,19,12.0,63.2,2.0,2.0,2.0,2.0,1,0,7.0,11.0
Chelsea vs Crystal Palace,Crystal Palace,288102,Adam Wharton,M,90,6.9,,0,,,21,16.0,76.2,,,,,0,0,3.0,11.0
Chelsea vs Crystal Palace,Crystal Palace,18806,Will Hughes,M,70,7.3,,0,,,13,10.0,76.9,,1.0,1.0,2.0,1,0,2.0,5.0
Chelsea vs Crystal Palace,Crystal Palace,182201,Tyrick Mitchell,M,90,7.2,,0,,,29,16.0,55.2,5.0,,,,0,0,6.0,10.0
Chelsea vs Crystal Palace,Crystal Palace,2218,Ismaïla Sarr,F,90,7,,0,,,15,12.0,80.0,,,2.0,3.0,0,0,3.0,13.0
Chelsea vs Crystal Palace,Crystal Palace,19586,Eberechi Eze,F,84,6.6,,0,3.0,2.0,21,16.0,76.2,1.0,,2.0,1.0,0,0,4.0,9.0
Chelsea vs Crystal Palace,Crystal Palace,25927,Jean-Philippe Mateta,F,90,6.5,,0,2.0,2.0,14,10.0,71.4,1.0,1.0,1.0,1.0,1,0,5.0,15.0
Chelsea vs Crystal Palace,Crystal Palace,2490,Jefferson Lerma,M,21,6.6,,0,,,4,2.0,50.0,,,1.0,1.0,0,0,2.0,4.0
Chelsea vs Crystal Palace,Crystal Palace,286458,Justin Devenny,M,13,6.6,,0,,,0,,,1.0,,,,0,0,1.0,1.0
Nottingham Forest vs Brentford,Nottingham Forest,2919,Matz Sels,G,90,6.7,,0,,,24,14.0,58.3,,,,,0,0,,
Nottingham Forest vs Brentford,Nottingham Forest,2771,Ola Aina,D,90,7.3,,0,,,32,29.0,90.6,3.0,2.0,2.0,1.0,0,0,8.0,15.0
Nottingham Forest vs Brentford,Nottingham Forest,2817,Nikola Milenković,D,90,6.6,,0,,,25,19.0,76.0,1.0,2.0,,,0,0,3.0,5.0
Nottingham Forest vs Brentford,Nottingham Forest,363695,Murillo,D,90,7.2,,0,,,47,38.0,80.9,,1.0,,2.0,0,0,5.0,6.0
Nottingham Forest vs Brentford,Nottingham Forest,138780,Neco Williams,D,90,6.6,,0,,,38,33.0,86.8,2.0,2.0,2.0,2.0,1,0,4.0,9.0
Nottingham Forest vs Brentford,Nottingham Forest,22149,Ibrahim Sangaré,M,90,6.3,,0,1.0,,43,36.0,83.7,1.0,,1.0,1.0,0,0,5.0,6.0
Nottingham Forest vs Brentford,Nottingham Forest,138908,Elliot Anderson,M,90,7.3,,1,2.0,1.0,73,64.0,87.7,2.0,1.0,,2.0,0,0,6.0,13.0
Nottingham Forest vs Brentford,Nottingham Forest,48648,Dan Ndoye,M,79,7.5,1.0,0,1.0,1.0,10,6.0,60.0,,,,1.0,0,0,1.0,5.0
Nottingham Forest vs Brentford,Nottingham Forest,18746,Morgan Gibbs-White,M,84,6.9,,1,2.0,,54,43.0,79.6,1.0,,1.0,2.0,0,0,6.0,9.0
Nottingham Forest vs Brentford,Nottingham Forest,2298,Callum Hudson-Odoi,M,90,7.2,,0,1.0,1.0,36,34.0,94.4,,,,2.0,0,0,4.0,8.0
Nottingham Forest vs Brentford,Nottingham Forest,18931,Chris Wood,F,79,9.3,2.0,0,2.0,2.0,12,9.0,75.0,,,,,0,0,2.0,6.0
Nottingham Forest vs Brentford,Nottingham Forest,9366,Igor Jesus,F,12,6.3,,0,,,3,2.0,66.7,,,1.0,,0,0,1.0,2.0
Nottingham Forest vs Brentford,Nottingham Forest,141901,Jota Silva,F,12,6.7,,0,,,2,2.0,100.0,2.0,,,1.0,0,0,3.0,4.0
Nottingham Forest vs Brentford,Nottingham Forest,19305,Ryan Yates,M,12,7,,0,,,5,5.0,100.0,,1.0,,1.0,0,0,4.0,5.0
Nottingham Forest vs Brentford,Brentford,281,Caoimhin Kelleher,G,90,6.2,,0,,,28,14.0,50.0,,,,,0,0,,1.0
Nottingham Forest vs Brentford,Brentford,342022,Michael Kayode,D,90,6.5,,0,,,36,29.0,80.6,2.0,1.0,1.0,,0,0,4.0,5.0
Nottingham Forest vs Brentford,Brentford,19495,Nathan Collins,D,90,5.9,,0,,,46,43.0,93.5,,1.0,1.0,1.0,1,0,2.0,4.0
Nottingham Forest vs Brentford,Brentford,36922,Sepp van den Berg,D,90,6.2,,0,1.0,1.0,63,56.0,88.9,2.0,1.0,,,0,0,6.0,9.0
Nottingham Forest vs Brentford,Brentford,19346,Rico Henry,D,88,5.6,,0,,,27,15.0,55.6,1.0,1.0,,,0,0,4.0,6.0
Nottingham Forest vs Brentford,Brentford,263538,Yehor Yarmolyuk,M,90,6,,0,1.0,1.0,30,23.0,76.7,,,3.0,,0,0,1.0,7.0
Nottingham Forest vs Brentford,Brentford,47438,Mathias Jensen,M,69,6.3,,0,1.0,,23,19.0,82.6,2.0,,,,0,0,3.0,4.0
Nottingham Forest vs Brentford,Brentford,106725,Keane Lewis-Potter,M,69,6.5,,0,2.0,,12,8.0,66.7,2.0,,1.0,1.0,0,0,3.0,7.0
Nottingham Forest vs Brentford,Brentford,319517,Antoni Milambo,M,45,6.6,,0,,,11,8.0,72.7,2.0,,,,0,0,4.0,4.0
Nottingham Forest vs Brentford,Brentford,153066,Fabio Carvalho,M,90,6.3,,0,1.0,,12,11.0,91.7,3.0,,,,0,0,3.0,9.0
Nottingham Forest vs Brentford,Brentford,196156,Igor Thiago,F,90,6.9,1.0,0,1.0,1.0,13,10.0,76.9,1.0,,3.0,,0,0,3.0,12.0
Nottingham Forest vs Brentford,Brentford,178077,Kevin Schade,M,45,6.5,,0,,,8,6.0,75.0,2.0,1.0,2.0,1.0,0,0,4.0,13.0
Nottingham Forest vs Brentford,Brentford,292,Jordan Henderson,M,22,6.5,,0,,,15,11.0,73.3,,,1.0,,0,0,,2.0
Nottingham Forest vs Brentford,Brentford,15799,Frank Onyeka,M,22,6.2,,0,,,6,4.0,66.7,,,2.0,,0,0,,4.0
Nottingham Forest vs Brentford,Brentford,44871,Aaron Hickey,D,8,6.9,,0,,,0,,,1.0,,1.0,2.0,1,0,4.0,6.0
Manchester United vs Arsenal,Manchester United,50132,Altay Bayındır,G,90,6.5,,0,,,45,35.0,77.8,,,,2.0,0,0,2.0,2.0
Manchester United vs Arsenal,Manchester United,342970,Leny Yoro,D,90,7,,0,,,64,58.0,90.6,1.0,4.0,1.0,,0,0,6.0,10.0
Manchester United vs Arsenal,Manchester United,532,Matthijs de Ligt,D,90,7.5,,0,2.0,1.0,57,49.0,86.0,2.0,,1.0,1.0,0,0,9.0,15.0
Manchester United vs Arsenal,Manchester United,891,Luke Shaw,D,80,6.9,,0,,,57,44.0,77.2,3.0,,1.0,,0,0,6.0,8.0
Manchester United vs Arsenal,Manchester United,886,Diogo Dalot,M,55,6.9,,0,,,15,14.0,93.3,1.0,,,,0,0,1.0,1.0
Manchester United vs Arsenal,Manchester United,747,Casemiro,M,65,7.2,,0,,,33,25.0,75.8,3.0,,,2.0,0,0,6.0,7.0
Manchester United vs Arsenal,Manchester United,1485,Bruno Fernandes,M,90,7.9,,0,,,55,46.0,83.6,3.0,,1.0,2.0,0,0,7.0,14.0
Manchester United vs Arsenal,Manchester United,382452,Patrick Dorgu,M,90,6.9,,0,2.0,,28,22.0,78.6,4.0,,1.0,4.0,1,0,11.0,18.0
Manchester United vs Arsenal,Manchester United,20589,Bryan Mbeumo,F,90,6.9,,0,3.0,2.0,30,24.0,80.0,,,1.0,3.0,0,0,4.0,9.0
Manchester United vs Arsenal,Manchester United,19220,Mason Mount,F,65,6.9,,0,,,26,20.0,76.9,1.0,,,,0,0,2.0,4.0
Manchester United vs Arsenal,Manchester United,1165,Matheus Cunha,F,90,7,,0,3.0,3.0,16,14.0,87.5,1.0,,,3.0,0,0,8.0,20.0
Manchester United vs Arsenal,Manchester United,157997,Amad Diallo,F,36,7.3,,0,1.0,1.0,19,16.0,84.2,3.0,,,2.0,0,0,7.0,7.0
Manchester United vs Arsenal,Manchester United,51494,Manuel Ugarte,M,26,6.3,,0,1.0,,19,17.0,89.5,,,2.0,,0,0,,3.0
Manchester United vs Arsenal,Manchester United,115589,Benjamin Šeško,F,26,6.2,,0,2.0,,4,4.0,100.0,,,1.0,,0,0,1.0,3.0
Manchester United vs Arsenal,Manchester United,2935,Harry Maguire,D,11,6.5,,0,,,7,5.0,71.4,,,1.0,,0,0,,2.0
Manchester United vs Arsenal,Arsenal,19465,David Raya,G,90,8.2,,0,,,28,13.0,46.4,,,,,1,0,1.0,1.0
Manchester United vs Arsenal,Arsenal,19959,Ben White,D,71,7.3,,0,1.0,,21,17.0,81.0,2.0,1.0,2.0,,0,0,5.0,9.0
Manchester United vs Arsenal,Arsenal,22090,William Saliba,D,90,7.3,,0,,,26,22.0,84.6,4.0,1.0,2.0,,0,0,8.0,13.0
Manchester United vs Arsenal,Arsenal,22224,Gabriel Magalhães,D,90,7,,0,,,27,19.0,70.4,1.0,,1.0,2.0,0,0,6.0,11.0
Manchester United vs Arsenal,Arsenal,157052,Riccardo Calafiori,D,72,8.2,1.0,0,1.0,1.0,21,19.0,90.5,1.0,,2.0,,1,0,3.0,6.0
Manchester United vs Arsenal,Arsenal,37127,Martin Ødegaard,M,90,7.7,,0,2.0,1.0,44,31.0,70.5,1.0,1.0,1.0,1.0,0,0,5.0,8.0
Manchester United vs Arsenal,Arsenal,47315,Martín Zubimendi,M,90,7.3,,0,,,45,39.0,86.7,3.0,1.0,2.0,,0,0,4.0,8.0
Manchester United vs Arsenal,Arsenal,2937,Declan Rice,M,83,6.3,,0,1.0,,25,20.0,80.0,,,1.0,,0,0,,3.0
Manchester United vs Arsenal,Arsenal,1460,Bukayo Saka,F,90,6.3,,0,,,16,15.0,93.8,3.0,,,,0,0,6.0,17.0
Manchester United vs Arsenal,Arsenal,18979,Viktor Gyökeres,F,60,6,,0,,,9,4.0,44.4,,,3.0,2.0,0,0,3.0,13.0
Manchester United vs Arsenal,Arsenal,127769,Gabriel Martinelli,F,60,6.3,,0,1.0,1.0,5,3.0,60.0,1.0,,,1.0,0,0,2.0,4.0
Manchester United vs Arsenal,Arsenal,136723,Noni Madueke,F,31,6.5,,0,,,8,7.0,87.5,,,1.0,1.0,0,0,1.0,6.0
Manchester United vs Arsenal,Arsenal,978,Kai Havertz,F,31,6.6,,0,,,9,5.0,55.6,,,,2.0,0,0,5.0,10.0
Manchester United vs Arsenal,Arsenal,38746,Jurriën Timber,D,20,6.3,,0,,,4,2.0,50.0,2.0,,2.0,1.0,1,0,3.0,9.0
Manchester United vs Arsenal,Arsenal,313245,Myles Lewis-Skelly,D,19,6.7,,0,,,2,1.0,50.0,,,1.0,,1,0,,1.0
Manchester United vs Arsenal,Arsenal,47311,Mikel Merino,M,8,6.5,,0,,,4,2.0,50.0,,,1.0,,0,0,1.0,4.0
Leeds vs Everton,Leeds,80296,Lucas Perri,G,90,6.7,,0,,,29,17.0,58.6,,,,,0,0,2.0,2.0
Leeds vs Everton,Leeds,19201,Jayden Bogle,D,90,7.2,,0,,,25,17.0,68.0,2.0,,1.0,,0,0,5.0,8.0
Leeds vs Everton,Leeds,19321,Joe Rodon,D,90,7,,0,,,54,47.0,87.0,,2.0,,1.0,0,0,4.0,7.0
Leeds vs Everton,Leeds,64003,Pascal Struijk,D,90,7.2,,0,1.0,,70,69.0,98.6,,,,,0,0,2.0,5.0
Leeds vs Everton,Leeds,47969,Gabriel Gudmundsson,D,90,7.3,,0,,,48,40.0,83.3,1.0,2.0,,,0,0,7.0,11.0
Leeds vs Everton,Leeds,32966,Ao Tanaka,M,89,6.7,,0,2.0,,46,42.0,91.3,,1.0,1.0,2.0,0,0,2.0,7.0
Leeds vs Everton,Leeds,2279,Ethan Ampadu,M,78,7,,0,,,62,50.0,80.6,3.0,1.0,1.0,1.0,0,0,6.0,8.0
Leeds vs Everton,Leeds,177665,Anton Stach,M,90,7.2,,0,3.0,1.0,59,48.0,81.4,2.0,1.0,1.0,1.0,0,0,5.0,10.0
Leeds vs Everton,Leeds,19329,Daniel James,F,78,6.5,,0,,,16,9.0,56.2,,,,,0,0,1.0,4.0
Leeds vs Everton,Leeds,250,Joël Piroe,F,78,6.2,,0,1.0,1.0,17,15.0,88.2,,,1.0,,0,0,1.0,8.0
Leeds vs Everton,Leeds,162128,Wilfried Gnonto,F,67,6.6,,0,2.0,,33,28.0,84.8,4.0,2.0,,,0,0,4.0,10.0
Leeds vs Everton,Leeds,50739,Brenden Aaronson,M,24,7.3,,0,,,5,5.0,100.0,2.0,,1.0,1.0,0,0,3.0,6.0
Leeds vs Everton,Leeds,129142,Ilia Gruev,M,13,6.3,,0,,,5,4.0,80.0,,,,,0,0,,1.0
Leeds vs Everton,Leeds,19128,Jack Harrison,F,13,6.6,,0,,,7,5.0,71.4,1.0,,,,0,0,2.0,2.0
Leeds vs Everton,Leeds,19461,Lukas Nmecha,F,13,7.2,1.0,0,1.0,1.0,4,4.0,100.0,,,,1.0,0,0,1.0,3.0
Leeds vs Everton,Everton,2932,Jordan Pickford,G,90,6.6,,0,,,54,38.0,70.4,,,,,0,0,,
Leeds vs Everton,Everton,270139,Jake O'Brien,D,90,6.3,,0,1.0,,27,12.0,44.4,2.0,,1.0,1.0,0,0,7.0,14.0
Leeds vs Everton,Everton,2936,James Tarkowski,D,90,7.3,,0,1.0,,61,49.0,80.3,2.0,1.0,2.0,,0,0,8.0,14.0
Leeds vs Everton,Everton,2934,Michael Keane,D,90,6.7,,0,,,55,49.0,89.1,,,1.0,,0,0,2.0,4.0
Leeds vs Everton,Everton,895,James Garner,D,90,6.3,,0,,,53,46.0,86.8,2.0,1.0,,,0,0,2.0,5.0
Leeds vs Everton,Everton,284500,Tim Iroegbunam,M,71,6.9,,0,,,17,14.0,82.4,3.0,,2.0,,1,0,3.0,7.0
Leeds vs Everton,Everton,2990,Idrissa Gueye,M,90,6.6,,0,1.0,,48,41.0,85.4,1.0,,,1.0,0,0,2.0,3.0
Leeds vs Everton,Everton,195993,Carlos Alcaraz,M,86,6.3,,0,1.0,1.0,24,20.0,83.3,1.0,,,1.0,1,0,6.0,10.0
Leeds vs Everton,Everton,148099,Kiernan Dewsbury-Hall,M,90,7.3,,0,,,30,24.0,80.0,2.0,,1.0,2.0,0,0,5.0,7.0
Leeds vs Everton,Everton,18592,Iliman Ndiaye,M,90,6.5,,0,,,21,16.0,76.2,2.0,,,,0,0,4.0,6.0
Leeds vs Everton,Everton,125743,Beto,F,90,6.3,,0,,,9,5.0,55.6,1.0,,1.0,,0,0,7.0,17.0
Leeds vs Everton,Everton,19187,Jack Grealish,M,20,6.3,,0,,,10,9.0,90.0,,,,1.0,0,0,1.0,3.0
Leeds vs Everton,Everton,343684,Thierno Barry,F,12,6.2,,0,,,2,1.0,50.0,,,,,0,0,,2.0
West Ham vs Chelsea,West Ham,15870,Mads Hermansen,G,90,6,,0,,,33,21.0,63.6,,,,,0,0,,
West Ham vs Chelsea,West Ham,138,Jean-Clair Todibo,D,45,5.6,,0,,,19,18.0,94.7,,1.0,,,0,0,,2.0
West Ham vs Chelsea,West Ham,18744,Max Kilman,D,90,5.3,,0,1.0,,28,28.0,100.0,,1.0,2.0,,0,0,1.0,5.0
West Ham vs Chelsea,West Ham,21694,Nayef Aguerd,D,90,6,,0,2.0,,46,43.0,93.5,1.0,1.0,,1.0,0,0,5.0,7.0
West Ham vs Chelsea,West Ham,18846,Aaron Wan-Bissaka,M,90,6.6,,0,,,26,24.0,92.3,,,,1.0,0,0,3.0,3.0
West Ham vs Chelsea,West Ham,2938,James Ward-Prowse,M,90,7.3,,0,,,43,40.0,93.0,2.0,3.0,1.0,1.0,0,0,4.0,5.0
West Ham vs Chelsea,West Ham,1243,Tomáš Souček,M,70,6.2,,0,1.0,1.0,25,19.0,76.0,1.0,,1.0,1.0,0,0,4.0,10.0
West Ham vs Chelsea,West Ham,409303,El Hadji Malick Diouf,M,90,6.3,,1,,,31,25.0,80.6,1.0,,1.0,,0,0,1.0,6.0
West Ham vs Chelsea,West Ham,1646,Lucas Paquetá,F,90,8.2,1.0,0,2.0,2.0,54,49.0,90.7,5.0,,1.0,1.0,0,0,6.0,12.0
West Ham vs Chelsea,West Ham,19428,Jarrod Bowen,F,90,6.9,,0,1.0,1.0,26,24.0,92.3,,,,2.0,0,0,4.0,9.0
West Ham vs Chelsea,West Ham,25391,Niclas Füllkrug,F,45,6.2,,0,,,10,6.0,60.0,,,,,0,0,3.0,9.0
West Ham vs Chelsea,West Ham,284446,Freddie Potts,M,45,6.5,,0,,,30,23.0,76.7,1.0,,,,0,0,2.0,5.0
West Ham vs Chelsea,West Ham,2939,Callum Wilson,F,45,6.7,,0,1.0,,7,6.0,85.7,,1.0,1.0,1.0,0,0,4.0,8.0
West Ham vs Chelsea,West Ham,171,Kyle Walker-Peters,D,21,6.9,,0,1.0,,14,13.0,92.9,,,,1.0,0,0,2.0,3.0
West Ham vs Chelsea,Chelsea,18959,Robert Sánchez,G,90,6.7,,0,,,35,23.0,65.7,,,,,0,0,,
West Ham vs Chelsea,Chelsea,161907,Malo Gusto,D,69,6.5,,0,,,28,25.0,89.3,2.0,1.0,,1.0,0,0,4.0,6.0
West Ham vs Chelsea,Chelsea,19720,Trevoh Chalobah,D,69,7.7,1.0,0,1.0,1.0,48,42.0,87.5,2.0,,,,0,0,5.0,6.0
West Ham vs Chelsea,Chelsea,19145,Tosin Adarabioyo,D,90,7.5,,0,,,96,90.0,93.8,3.0,,,,0,0,5.0,7.0
West Ham vs Chelsea,Chelsea,47380,Marc Cucurella,D,69,7,,1,,,68,61.0,89.7,1.0,1.0,,,0,0,2.0,3.0
West Ham vs Chelsea,Chelsea,116117,Moisés Caicedo,M,90,8.5,1.0,0,1.0,1.0,77,71.0,92.2,3.0,,2.0,1.0,0,0,4.0,7.0
West Ham vs Chelsea,Chelsea,5996,Enzo Fernández,M,90,6.7,1.0,0,3.0,1.0,64,55.0,85.9,2.0,,2.0,,0,0,2.0,7.0
West Ham vs Chelsea,Chelsea,425733,Estêvão Willian,M,77,7.3,,1,1.0,1.0,33,27.0,81.8,3.0,,1.0,,0,0,5.0,9.0
West Ham vs Chelsea,Chelsea,10329,João Pedro,M,90,9.6,1.0,2,3.0,1.0,26,22.0,84.6,1.0,,2.0,1.0,0,0,9.0,15.0
West Ham vs Chelsea,Chelsea,1864,Pedro Neto,M,90,7.5,1.0,0,1.0,1.0,29,20.0,69.0,1.0,,,1.0,0,0,2.0,6.0
West Ham vs Chelsea,Chelsea,161948,Liam Delap,F,62,6.9,,0,1.0,1.0,8,6.0,75.0,,,,1.0,0,0,3.0,5.0
West Ham vs Chelsea,Chelsea,305834,Andrey Santos,M,29,6.7,,0,,,10,10.0,100.0,,1.0,,,0,0,,
West Ham vs Chelsea,Chelsea,22094,Wesley Fofana,D,22,6.5,,0,,,11,11.0,100.0,1.0,1.0,1.0,1.0,0,0,2.0,6.0
West Ham vs Chelsea,Chelsea,341642,Jorrel Hato,D,22,6.3,,0,,,13,13.0,100.0,,,1.0,,1,0,,4.0
West Ham vs Chelsea,Chelsea,19545,Reece James,D,22,7,,0,,,27,25.0,92.6,,,1.0,1.0,0,0,2.0,3.0
West Ham vs Chelsea,Chelsea,286894,Jamie Gittens,F,14,6.3,,0,,,4,4.0,100.0,,,,,0,0,,
Manchester City vs Tottenham,Manchester City,162489,James Trafford,G,90,6.2,,0,,,37,26.0,70.3,2.0,,,1.0,0,0,3.0,3.0
Manchester City vs Tottenham,Manchester City,284230,Rico Lewis,D,90,6.3,,0,1.0,,50,43.0,86.0,2.0,1.0,1.0,,0,0,2.0,8.0
Manchester City vs Tottenham,Manchester City,626,John Stones,D,90,6.5,,0,,,83,76.0,91.6,,1.0,,,0,0,4.0,5.0
Manchester City vs Tottenham,Manchester City,567,Rúben Dias,D,90,6.2,,0,,,64,59.0,92.2,2.0,1.0,,,0,0,4.0,7.0
Manchester City vs Tottenham,Manchester City,21138,Rayan Aït-Nouri,D,23,6.7,,0,,,7,7.0,100.0,,,,,0,0,,2.0
Manchester City vs Tottenham,Manchester City,161933,Nico González,M,75,7,,0,,,55,51.0,92.7,3.0,,1.0,1.0,1,0,8.0,12.0
Manchester City vs Tottenham,Manchester City,278133,Oscar Bobb,M,75,7.3,,0,,,28,26.0,92.9,3.0,,1.0,4.0,0,0,8.0,14.0
Manchester City vs Tottenham,Manchester City,156477,Rayan Cherki,M,54,7.3,,0,,,42,34.0,81.0,4.0,1.0,1.0,,0,0,5.0,11.0
Manchester City vs Tottenham,Manchester City,36902,Tijjani Reijnders,M,90,6.6,,0,,,40,35.0,87.5,1.0,,,1.0,0,0,2.0,2.0
Manchester City vs Tottenham,Manchester City,81573,Omar Marmoush,M,54,6.7,,0,3.0,2.0,14,11.0,78.6,1.0,,,1.0,0,0,4.0,6.0
Manchester City vs Tottenham,Manchester City,1100,Erling Haaland,F,90,6.5,,0,1.0,,14,10.0,71.4,,,1.0,,0,0,2.0,4.0
Manchester City vs Tottenham,Manchester City,18861,Nathan Aké,D,68,6.2,,0,,,32,27.0,84.4,1.0,1.0,,2.0,0,0,3.0,5.0
Manchester City vs Tottenham,Manchester City,636,Bernardo Silva,M,37,6.2,,0,,,19,17.0,89.5,,1.0,,,0,0,,7.0
Manchester City vs Tottenham,Manchester City,1422,Jérémy Doku,F,37,6.7,,0,,,12,11.0,91.7,,,1.0,,0,0,1.0,6.0
Manchester City vs Tottenham,Manchester City,44,Rodri,M,16,6.9,,0,1.0,1.0,17,15.0,88.2,1.0,,1.0,1.0,0,0,4.0,5.0
Manchester City vs Tottenham,Manchester City,631,Phil Foden,M,16,6.7,,0,1.0,1.0,11,8.0,72.7,,,,1.0,0,0,1.0,1.0
Manchester City vs Tottenham,Tottenham,31354,Guglielmo Vicario,G,90,7.5,,0,,,47,31.0,66.0,,,,,0,0,,
Manchester City vs Tottenham,Tottenham,47519,Pedro Porro,D,90,7,,0,1.0,,39,26.0,66.7,1.0,,2.0,,1,0,2.0,7.0
Manchester City vs Tottenham,Tottenham,30776,Cristian Romero,D,90,7.2,,0,,,40,33.0,82.5,3.0,3.0,1.0,1.0,1,0,4.0,5.0
Manchester City vs Tottenham,Tottenham,152849,Micky van de Ven,D,90,7.2,,0,,,42,39.0,92.9,1.0,,2.0,,0,0,2.0,5.0
Manchester City vs Tottenham,Tottenham,19235,Djed Spence,D,90,6.9,,0,,,35,24.0,68.6,2.0,,,1.0,0,0,4.0,10.0
Manchester City vs Tottenham,Tottenham,237129,Pape Matar Sarr,M,90,6.2,,0,1.0,1.0,17,14.0,82.4,2.0,1.0,3.0,,0,0,3.0,13.0
Manchester City vs Tottenham,Tottenham,41104,João Palhinha,M,89,8.5,1.0,0,1.0,1.0,27,23.0,85.2,4.0,,1.0,1.0,0,0,8.0,12.0
Manchester City vs Tottenham,Tottenham,863,Rodrigo Bentancur,M,90,6.9,,0,,,35,27.0,77.1,2.0,1.0,,,0,0,3.0,5.0
Manchester City vs Tottenham,Tottenham,15911,Mohammed Kudus,F,86,7,,0,,,18,15.0,83.3,3.0,,1.0,1.0,0,0,7.0,12.0
Manchester City vs Tottenham,Tottenham,2413,Richarlison,F,78,7.2,,1,2.0,,9,7.0,77.8,2.0,1.0,1.0,2.0,1,0,6.0,15.0
Manchester City vs Tottenham,Tottenham,129711,Brennan Johnson,F,78,7.6,1.0,0,2.0,1.0,14,13.0,92.9,4.0,,,1.0,1,0,5.0,7.0
Manchester City vs Tottenham,Tottenham,18883,Dominic Solanke,F,13,6.5,,0,1.0,1.0,1,1.0,100.0,,1.0,,,0,0,,2.0
Manchester City vs Tottenham,Tottenham,336564,Wilson Odobert,F,13,6.3,,0,2.0,1.0,3,2.0,66.7,,,,,0,0,1.0,2.0
Manchester City vs Tottenham,Tottenham,347316,Lucas Bergvall,M,9,6.6,,0,,,2,2.0,100.0,,,1.0,,0,0,1.0,2.0
Bournemouth vs Wolves,Bournemouth,118307,Đorđe Petrović,G,90,6.9,,0,,,21,12.0,57.1,,,,,0,0,1.0,1.0
Bournemouth vs Wolves,Bournemouth,18869,Adam Smith,D,90,7,,0,,,45,40.0,88.9,,,1.0,2.0,0,0,2.0,4.0
Bournemouth vs Wolves,Bournemouth,22136,Bafodé Diakité,D,90,7.3,,0,,,50,46.0,92.0,3.0,,,,0,0,5.0,9.0
Bournemouth vs Wolves,Bournemouth,6610,Marcos Senesi,D,90,7.2,,0,,,56,48.0,85.7,1.0,2.0,,,0,0,2.0,5.0
Bournemouth vs Wolves,Bournemouth,162267,Adrien Truffert,D,90,7,,0,,,55,47.0,85.5,,,,1.0,0,0,3.0,6.0
Bournemouth vs Wolves,Bournemouth,1150,Tyler Adams,M,88,7,,0,1.0,1.0,41,37.0,90.2,2.0,1.0,2.0,2.0,1,0,5.0,10.0
Bournemouth vs Wolves,Bournemouth,18870,David Brooks,M,66,7.9,,0,1.0,,19,17.0,89.5,,,1.0,1.0,0,0,3.0,7.0
Bournemouth vs Wolves,Bournemouth,304853,Alex Scott,M,66,6.6,,0,1.0,,33,29.0,87.9,3.0,,3.0,3.0,1,0,7.0,14.0
Bournemouth vs Wolves,Bournemouth,19245,Marcus Tavernier,M,78,8,1.0,0,2.0,2.0,30,28.0,93.3,,1.0,,,0,0,3.0,6.0
